Image Path;IoU Score
100k/val/bdf90fcb-d42380c0;0.87564504
100k/val/bdfa3a60-fdd4a2f9;0.90153754
100k/val/bdfc0f1d-375eba4a;0.7974161
100k/val/bdfc6bf1-523e96ae;0.63009685
100k/val/bdfd3a09-7a86654b;0.8000653
100k/val/be005230-7facbb3e;0.33333334
100k/val/be00866b-4eba6f90;0.6165437
100k/val/be00937a-8e571604;0.67466515
100k/val/be00937a-98783429;0.582413
100k/val/be021235-7920ed09;0.8861608
100k/val/be042f25-579f9c94;0.3314153
100k/val/be0456d5-e34d2c07;0.5596559
100k/val/be045ad5-53b75245;0.33210397
100k/val/be047105-0662bd2d;0.8744194
100k/val/be047105-ea277d1d;0.5804326
100k/val/be0571c8-03dae021;0.6207481
100k/val/be06ff35-0a94dfb1;0.46162125
100k/val/be06ff35-5105ecff;0.8405031
100k/val/be06ff35-ea007cf3;0.81361073
100k/val/be08673a-fe5b7035;0.8234869
100k/val/be099a06-28b7d23f;0.46210107
100k/val/be099a06-dc3c20e8;0.6017467
100k/val/be09d50a-24bc5168;0.7078816
100k/val/be0a188d-c47bac51;0.7966652
100k/val/be0c9d29-04747419;0.5402411
100k/val/be0fdf82-5cb62b50;0.31845558
100k/val/be0fdf82-972594ce;0.5225988
100k/val/be0fdf82-eb463749;0.6099278
100k/val/be10fa73-121083df;0.68820757
100k/val/be10fa73-799d904b;0.70729774
100k/val/be10fa73-da2fa32f;0.4685688
100k/val/be11b82c-0873ebca;0.50368106
100k/val/be12aefd-283e0fe4;0.87571275
100k/val/be12aefd-dad8b385;0.85058475
100k/val/be144a33-80fe4232;0.6044418
100k/val/be144a33-c0b91172;0.78427064
100k/val/be177534-4a736a9b;0.35220748
100k/val/be18edca-1dac55eb;0.7363063
100k/val/be18f4e6-a2770590;0.34011027
100k/val/be1a0aee-7127f0d8;0.42235464
100k/val/be1a8e59-2a59e33c;0.537439
100k/val/be1e235b-e033239e;0.5081786
100k/val/be1ed8ce-38edbe34;0.30948424
100k/val/be2034df-1d272a6f;0.5952284
100k/val/be2034df-3fbd9d5b;0.6191491
100k/val/be2034df-a6b260a5;0.5906609
100k/val/be22622e-20122a8f;0.91990733
100k/val/be22622e-3712dbc2;0.9497742
100k/val/be22a1e1-cbcd82a6;0.8969855
100k/val/be269fc3-4ac017bd;0.5958378
100k/val/be26ac57-35dabb9c;0.53622353
100k/val/be273f87-6eaea9ee;0.538207
100k/val/be273f87-7aca9df7;0.47643763
100k/val/be273f87-ab1ef50e;0.8991465
100k/val/be273f87-b164bca1;0.5857031
100k/val/be278041-2173a980;0.95181274
100k/val/be2ad3df-225b267d;0.85863656
100k/val/be2b1f01-892bf2bb;0.8583061
100k/val/be2c1849-0713082f;0.6459042
100k/val/be2c1849-5faf51d5;0.4904748
100k/val/be2c1849-662a650d;0.95537543
100k/val/be2c1849-c797807b;0.48864552
100k/val/be2c1849-e2e8cf17;0.92814815
100k/val/be2c1849-ed1a9103;0.30514205
100k/val/be2c4865-14b12388;0.684771
100k/val/be2c4865-af9a958b;0.33498406
100k/val/be2c66b0-2bc5eec8;0.5901949
100k/val/be2d3f1c-2644c9e3;0.43650517
100k/val/be2d5044-9707da3e;0.67045295
100k/val/be2e23f5-7fdb7597;0.4716782
100k/val/be2ec34b-bcdc0b2a;0.79099107
100k/val/be2fbf0b-5d71c655;0.41945648
100k/val/be307493-2750cf96;0.8628456
100k/val/be307493-a2247ebf;0.80347747
100k/val/be3147c4-1f271e92;0.39351648
100k/val/be3159f3-13250ffe;0.4815716
100k/val/be3159f3-16212270;0.9072758
100k/val/be3294d0-a580161f;0.44793224
100k/val/be3294d0-e1c119ea;0.472717
100k/val/be3301b2-9bb342d3;0.49282822
100k/val/be3301b2-a86db4a9;0.47129926
100k/val/be3301b2-f3d95701;0.7547598
100k/val/be35fa0d-caedd8ab;0.6317427
100k/val/be3618b4-27d60dcd;0.51314604
100k/val/be362fff-99b5dd8b;0.9623337
100k/val/be377d8f-7c22e445;0.53936166
100k/val/be37b92a-4873e7e0;0.62064356
100k/val/be395d23-22773837;0.5453174
100k/val/be395d23-2df9d7c9;0.32440394
100k/val/be39c92f-392bb50a;0.53670424
100k/val/be39c92f-cef221af;0.805459
100k/val/be39e3ab-8e532208;0.52533877
100k/val/be39f3f1-2d48f83e;0.35342973
100k/val/be3a20e2-7791c4b9;0.43488356
100k/val/be3a5c0b-16533792;0.5808224
100k/val/be3b7c5d-d25131a7;0.5670291
100k/val/be3d3a81-326a032d;0.33333334
100k/val/be3e9c45-d47775f3;0.5667528
100k/val/be3f0272-4444e669;0.93862295
100k/val/be40bcad-48aead92;0.5541296
100k/val/be40c69d-16a90cda;0.5513387
100k/val/be41362b-587a17b4;0.870243
100k/val/be41362b-a1a37afb;0.94278497
100k/val/be41362b-bf2985b5;0.48937783
100k/val/be41362b-f6a4eb1c;0.89917517
100k/val/be415cb5-0f27b485;0.7694127
100k/val/be42bfaa-3ebf6b5c;0.87493706
100k/val/be42e5e6-33445d5b;0.5121324
100k/val/be42e5e6-73d1f920;0.92820233
100k/val/be448414-11891b58;0.3699352
100k/val/be448414-f60b61c9;0.39869162
100k/val/be449d8d-288c49bd;0.47167692
100k/val/be449d8d-c3a01551;0.4907136
100k/val/be45679b-3cf3ef8d;0.9341485
100k/val/be4593fb-9e1ec483;0.8682501
100k/val/be463595-0ac17b97;0.61883783
100k/val/be463595-1fa1df9c;0.58600694
100k/val/be463595-34d59d57;0.54800326
100k/val/be463595-760f4698;0.9287213
100k/val/be46639a-25990c25;0.6361176
100k/val/be47d849-da84aa8a;0.9601027
100k/val/be49ae7a-1ffaa683;0.33253533
100k/val/be49ccee-b084e427;0.41112745
100k/val/be4a418e-8e95d178;0.92334557
100k/val/be4ca8c8-d651db6c;0.55834305
100k/val/be4cbd00-06f42982;0.57586265
100k/val/be4cbd00-97fec78b;0.8938386
100k/val/be4f207d-cd1dcff1;0.2973047
100k/val/be4f3873-33c738a5;0.9578259
100k/val/be4f53be-3e8f170e;0.53457344
100k/val/be4f53be-a7d26a38;0.48285216
100k/val/be501fd0-e063aff3;0.60647213
100k/val/be524f22-671e4f73;0.5887996
100k/val/be52b29f-0ae76ecf;0.49311537
100k/val/be52b29f-10b6ef30;0.8109592
100k/val/be52b29f-337d4ed4;0.86768246
100k/val/be52b29f-3c297726;0.75977445
100k/val/be52b29f-61846699;0.33090216
100k/val/be52b29f-aa3b290b;0.56694555
100k/val/be52b29f-de33251f;0.51213497
100k/val/be535920-9cc2e6aa;0.6270237
100k/val/be554fed-4ac78405;0.48353192
100k/val/be554fed-a4c92888;0.4538692
100k/val/be554fed-b1ed30d1;0.828463
100k/val/be554fed-d4a627d0;0.74580085
100k/val/be554fed-f627824e;0.8698086
100k/val/be5559e0-15ecaa2b;0.78022575
100k/val/be56ab92-96e20e29;0.5403758
100k/val/be56ab92-da00e516;0.48381156
100k/val/be5b8df4-72b40d4c;0.91964763
100k/val/be5b8df4-784c9d84;0.75750726
100k/val/be5b8df4-c5ac6782;0.8863036
100k/val/be5b8df4-c69d8fa1;0.8969364
100k/val/be5b8df4-f47db0e2;0.5897694
100k/val/be5c5aae-206ccb9c;0.5244464
100k/val/be5c5aae-50668a30;0.4743745
100k/val/be5c5aae-67fd8380;0.8603059
100k/val/be5c5aae-d31145ff;0.6259482
100k/val/be5ca08c-52c0860e;0.8728911
100k/val/be5ca360-3585455f;0.5196297
100k/val/be5ca360-afcedc9e;0.9006355
100k/val/be5ec90e-8f48d12d;0.45936143
100k/val/be60191c-2dea5114;0.93174875
100k/val/be60191c-813aa925;0.9581353
100k/val/be60191c-cade58a2;0.5225726
100k/val/be614466-2e58f448;0.619274
100k/val/be62c9ed-524c83e8;0.5914967
100k/val/be62c9ed-cfe00d7a;0.55126107
100k/val/be64f818-053b36ba;0.41836318
100k/val/be651ed5-02659bee;0.5033158
100k/val/be651ed5-08fcb61f;0.61659473
100k/val/be651ed5-21253da1;0.58701324
100k/val/be651ed5-2feb0be6;0.56605947
100k/val/be651ed5-4b80b1c3;0.7471656
100k/val/be651ed5-5e0e949d;0.49706858
100k/val/be651ed5-5ee1f563;0.36551273
100k/val/be651ed5-779cf7ef;0.89827675
100k/val/be651ed5-90da2dc5;0.8673851
100k/val/be651ed5-a7e2074e;0.5610664
100k/val/be651ed5-bc7ce2fe;0.7730119
100k/val/be651ed5-bdd56721;0.89906687
100k/val/be651ed5-c3407554;0.91712475
100k/val/be651ed5-eceae7bc;0.5013961
100k/val/be651ffd-0bc74ac7;0.550892
100k/val/be651ffd-cf17daaf;0.5358934
100k/val/be66a004-91dbe123;0.5211679
100k/val/be67f423-8aec9ba5;0.6123001
100k/val/be689d93-672d54ff;0.5594964
100k/val/be6b4502-b150e016;0.5534939
100k/val/be6b4502-e0c95034;0.59236664
100k/val/be6ed1f7-853489ce;0.83587617
100k/val/be6ed1f7-dd0e252b;0.36508423
100k/val/be6fd6ac-158f717e;0.7474155
100k/val/be6fd6ac-35af61fd;0.43397087
100k/val/be6fd6ac-624b4634;0.8849745
100k/val/be6fd6ac-a0cc8633;0.5014154
100k/val/be6feca9-888ffd4c;0.91672957
100k/val/be724abb-9a2a625c;0.40100676
100k/val/be731030-7593da2a;0.9231831
100k/val/be731030-82d58159;0.93892086
100k/val/be731030-c29affd6;0.93041676
100k/val/be73806a-cd8633af;0.81561065
100k/val/be769e9f-abea5fd9;0.5540937
100k/val/be769e9f-ed37df2b;0.5472094
100k/val/be76ea62-78b2c8f8;0.91312355
100k/val/be776742-fe6599b2;0.59359694
100k/val/be777044-7db298a4;0.88143694
100k/val/be777044-db29e596;0.9041583
100k/val/be7783b0-b44ff154;0.5442251
100k/val/be791a81-a6b53fef;0.9359392
100k/val/be7b856e-d1ece683;0.33143014
100k/val/be7c5bf9-f31d60c1;0.93278664
100k/val/be80a253-75e6f6aa;0.32503986
100k/val/be819732-9cff62ba;0.60056216
100k/val/be832d0b-0ed20122;0.90403533
100k/val/be832d0b-2384fe4c;0.91288686
100k/val/be83776d-e07b8fdc;0.6025622
100k/val/be839b4c-fba3ea45;0.92134905
100k/val/be83fbfa-53a6b842;0.9228543
100k/val/be85292c-a3fbba40;0.9587998
100k/val/be852dd5-29511af0;0.46668452
100k/val/be854092-492e5e65;0.5723338
100k/val/be85665c-4fe33b5c;0.91076607
100k/val/be8590fa-52948d8f;0.94082105
100k/val/be8590fa-9ab10ced;0.6522559
100k/val/be85bd88-4aad89d7;0.7790632
100k/val/be85bd88-d849c034;0.90061116
100k/val/be860305-899a96c3;0.6748022
100k/val/be8663d6-e9cbeb2e;0.83758223
100k/val/be8962cd-17e6f610;0.77783823
100k/val/be8962cd-2f4d528e;0.33960825
100k/val/be8b3ab2-26370e88;0.8362613
100k/val/be8b8284-01e2400c;0.9444766
100k/val/be8b8284-18138380;0.8294871
100k/val/be8bceff-efda56f8;0.5947619
100k/val/be8cb554-6f4255f3;0.2939186
100k/val/be8d7ea3-4b798531;0.91924286
100k/val/be8d7ea3-a6236da4;0.8859309
100k/val/be8d7ea3-f860b6f5;0.95182395
100k/val/be8dc474-faef6d09;0.33333334
100k/val/be926190-5293afb9;0.5985162
100k/val/be93769c-354d1d72;0.93802637
100k/val/be9496ad-3d23e714;0.32248193
100k/val/be94c28f-7128d4c4;0.45062932
100k/val/be94c28f-9526bf9a;0.7161047
100k/val/be94df25-464ac4f8;0.8125156
100k/val/be95af9a-dee1fc2d;0.5470347
100k/val/be96d002-8742b0e0;0.57449055
100k/val/be96d002-f987edab;0.77082515
100k/val/be97ef40-3cdcb388;0.52324146
100k/val/be986afd-012d020c;0.33836597
100k/val/be986afd-b86569ff;0.5685879
100k/val/be986afd-f734d33e;0.37419876
100k/val/be9a438d-fec060b0;0.8136864
100k/val/be9b088f-3fc248ee;0.9003486
100k/val/be9b088f-c2a29c43;0.55411214
100k/val/be9c5bdd-02782f34;0.5610945
100k/val/be9c5bdd-7714057c;0.50234914
100k/val/be9ce27e-304f0df0;0.33333334
100k/val/be9ce27e-65ec1c4e;0.5493085
100k/val/be9ce27e-b78ea956;0.5267596
100k/val/be9e39ad-cc4bc43f;0.48984092
100k/val/be9f9a44-8d9b651e;0.93491906
100k/val/bea02fed-85841fe4;0.6742608
100k/val/bea02fed-c120c91d;0.32520914
100k/val/bea02fed-c803e656;0.92632556
100k/val/bea02fed-e64fced9;0.548017
100k/val/bea3ece7-e73287ff;0.5915582
100k/val/bea4a94e-119bd9e7;0.918638
100k/val/bea4ac92-340863d9;0.5936553
100k/val/bea4ac92-f9e0f736;0.9298688
100k/val/bea55e98-2769bb0f;0.7473856
100k/val/bea64506-3ce23cff;0.5271815
100k/val/bea64506-48ef84e0;0.33328488
100k/val/bea64506-a82db0f9;0.8989329
100k/val/bea64506-c04d4b12;0.5749515
100k/val/bea6dbeb-3292525a;0.5725887
100k/val/bea6dbeb-f1056997;0.87321013
100k/val/bea74140-801c009e;0.58411354
100k/val/bea78bf6-01be38ee;0.5206485
100k/val/bea82122-66fc59a4;0.4310149
100k/val/beaa00a7-25aba714;0.5274314
100k/val/beaa0c22-77f57e18;0.45160544
100k/val/beaa0c22-9f7d6767;0.5211457
100k/val/beaa0c22-e5e3c48f;0.6123445
100k/val/beaa8787-b07dfe8e;0.48896965
100k/val/beaae4eb-e874663f;0.557996
100k/val/beaae4eb-f6975a4f;0.6420368
100k/val/beb12388-2a415a61;0.93712294
100k/val/beb12388-c1f4f3b1;0.37825117
100k/val/beb12388-c681fd3d;0.88323474
100k/val/beb2aa47-4c96d667;0.7924229
100k/val/beb2d175-69dae2f2;0.73723483
100k/val/beb2d175-72de2f87;0.48276994
100k/val/beb3d6ea-272401a6;0.9338266
100k/val/beb3d6ea-3a661077;0.33328813
100k/val/beb3d6ea-3b5b9e2e;0.9291363
100k/val/beb3d6ea-d2584fc7;0.96951
100k/val/beb41a39-89ceabe8;0.6690748
100k/val/beb41a39-be4bfe96;0.8059586
100k/val/beb53c44-1aa54ed7;0.51700366
100k/val/beb53c44-3b9231ca;0.61058104
100k/val/beb53c44-6af8d3b4;0.5974306
100k/val/beb53c44-f3619124;0.78737706
100k/val/beb712cc-6594b626;0.9453611
100k/val/beb712cc-ee31a67b;0.3287562
100k/val/beb80a43-c3b9107e;0.898735
100k/val/beb87fd7-6120b637;0.69607806
100k/val/bebb5b76-68384a7d;0.63131535
100k/val/bebbf02d-dc8f1e04;0.47182673
100k/val/bebc2a98-23f14ef2;0.6173498
100k/val/bebc2a98-728ce6e0;0.59232634
100k/val/bebc6162-bf494364;0.5823795
100k/val/bebd2415-30a87543;0.5584487
100k/val/bebd9c47-9d51ac58;0.9117283
100k/val/bec0d815-f71f4f7b;0.7499444
100k/val/bec165a2-cc4b47ed;0.4671912
100k/val/bec19328-e01f5679;0.57004046
100k/val/bec5aa0b-27aa89d9;0.84484386
100k/val/bec5aa0b-fdc30a1e;0.5867862
100k/val/bec66c97-a8a831f3;0.6002921
100k/val/bec6904e-816bf499;0.9087862
100k/val/bec7b5c0-177923dd;0.35647994
100k/val/bec7b5c0-1bbf2379;0.2587366
100k/val/bec7b5c0-36069512;0.2937833
100k/val/bec7b5c0-43e0242a;0.30339628
100k/val/bec7b5c0-492e391a;0.37655425
100k/val/bec7b5c0-5cf322d9;0.2907668
100k/val/bec7b5c0-5d9ee937;0.26121277
100k/val/bec7b5c0-6bf5ac85;0.4741329
100k/val/bec7b5c0-ca19e1e3;0.2580937
100k/val/bec7b5c0-db214db2;0.40034688
100k/val/bec7b5c0-e365257b;0.3570612
100k/val/bec7b5c0-f928ccf5;0.32230988
100k/val/bec94d5a-e7effd81;0.31601274
100k/val/becccb13-74e09a25;0.30489692
100k/val/beccfad4-d24a29c5;0.5628729
100k/val/becd26b2-c02db1e6;0.8400214
100k/val/bece8f9e-2c905717;0.82481694
100k/val/beced1e4-8d82da4e;0.9592709
100k/val/beced1e4-e2532a6e;0.4692644
100k/val/becfc708-145da944;0.432823
100k/val/becfc708-24488979;0.93387574
100k/val/becfc708-b7f59377;0.6172556
100k/val/becfc708-eaf36a96;0.40570542
100k/val/bed001a8-2339fb95;0.92910784
100k/val/bed001a8-6cd3d8be;0.3368042
100k/val/bed07392-75beda90;0.4876679
100k/val/bed3a784-c17f9bcb;0.61071897
100k/val/bed3bee0-0aa5d83d;0.9216709
100k/val/bed3bee0-a9817eee;0.4860925
100k/val/bed3db3f-f0ce3c29;0.8088497
100k/val/bed4ed94-526eb41d;0.9408138
100k/val/bed4ed94-7b8c51c7;0.4873339
100k/val/bed782a6-b511b4b6;0.8187456
100k/val/bed7aad9-554b58df;0.8819153
100k/val/bed8e0d6-615b8f5e;0.81317204
100k/val/bed8e0d6-d5645404;0.8663932
100k/val/bedb6dc2-777e4568;0.44733715
100k/val/bedb9474-8dd30e6f;0.85697573
100k/val/bedbeb83-cfb5b8eb;0.9138038
100k/val/bedbeb83-fe19f8c6;0.6349623
100k/val/bedcfa26-332689fc;0.33333334
100k/val/bedcfa26-e2d45cac;0.33333334
100k/val/bedd1376-090caeff;0.49320304
100k/val/bedd1376-60cdb96b;0.7678621
100k/val/bedd1376-f4b27761;0.87246317
100k/val/bee05c71-de853116;0.7923603
100k/val/bee09035-01100c39;0.2694441
100k/val/bee1374f-cceb9a68;0.3417637
100k/val/bee1b799-cfe60aff;0.31179172
100k/val/bee1f0a4-22dbabcd;0.83140004
100k/val/bee41f4c-27a63e4b;0.56196475
100k/val/bee41f4c-ff91e224;0.6024771
100k/val/bee5ec8b-493be8dd;0.5266439
100k/val/bee67716-066d25dc;0.8937666
100k/val/bee67716-2a04a827;0.61709505
100k/val/bee679f2-dd1ee975;0.9225006
100k/val/bee6e5eb-3269dda9;0.8701002
100k/val/bee6e5eb-ee57b54a;0.9155041
100k/val/bee6f1ed-04d4eed4;0.53522295
100k/val/bee6f1ed-1a33ed88;0.5982637
100k/val/bee6f1ed-5f8eec63;0.55234796
100k/val/bee6f1ed-d591156d;0.43643177
100k/val/bee6f1ed-d8ef19e6;0.5389104
100k/val/beea0870-130c4849;0.5293629
100k/val/beea0870-e7fed5d8;0.5944237
100k/val/beea0e03-031a65e7;0.33333334
100k/val/beea0e03-fa22a607;0.601034
100k/val/beeaded5-7cb91618;0.4540139
100k/val/beeaded5-8b3f6201;0.5080977
100k/val/beeaded5-9bb26175;0.87794864
100k/val/beeaded5-ab8d8f4b;0.5058069
100k/val/beebb876-a43fa1b4;0.8891238
100k/val/beebb876-fec7bfc6;0.61947775
100k/val/beec1825-ec4450ad;0.87351465
100k/val/beeed9e7-d279d8ee;0.6321186
100k/val/beef90ca-dd806a38;0.4942387
100k/val/bef016fa-761bfbc6;0.94366205
100k/val/bef09238-c1e87e2d;0.60124874
100k/val/bef1fe5a-2384bb3d;0.29110935
100k/val/bef1fe5a-64664ad2;0.5430665
100k/val/bef271e3-99f9020e;0.9111823
100k/val/bef3c0bd-5e448793;0.9074499
100k/val/bef60eb6-80419967;0.6327133
100k/val/bef60eb6-b92e9131;0.60897034
100k/val/bef703f9-1b27304e;0.577549
100k/val/bef766cb-e61b2168;0.7837171
100k/val/bef766cb-f36b2dca;0.8811636
100k/val/bef77538-a89b1dfa;0.5854458
100k/val/bef7c739-8821d482;0.5404215
100k/val/bef7c739-c71a55d9;0.58344054
100k/val/bef7fb14-970e2929;0.90054625
100k/val/bef8ae8b-17ae6029;0.5940337
100k/val/bef906fc-2f834e3d;0.59934735
100k/val/bef906fc-4922c33f;0.92742884
100k/val/bef906fc-b88eb3a5;0.90351534
100k/val/bef9fe55-0bba41cb;0.5679517
100k/val/befa588e-80b3c62a;0.39136392
100k/val/befbd710-6bf61d20;0.5938797
100k/val/befbf2cc-bec128ef;0.55008173
100k/val/befce81b-f743c561;0.49989936
100k/val/befd675c-ead3969d;0.790038
100k/val/befd706d-2e1fe6e1;0.49839497
100k/val/befd706d-40c8471f;0.45469412
100k/val/befe15d9-e3db8d6b;0.7879032
100k/val/befee345-01dae796;0.5066726
100k/val/befee345-19b86489;0.64047074
100k/val/befee345-1efe9c0a;0.5606793
100k/val/beff1d1c-567ec742;0.95609254
100k/val/beff1d1c-61ba43ef;0.9156698
100k/val/beff1d1c-7c47d369;0.88581437
100k/val/beff1d1c-c6d92f51;0.8917476
100k/val/beff1d1c-cd927d17;0.42577666
100k/val/beff1d1c-f80d0deb;0.5056298
100k/val/beff1d1c-faff23dd;0.5937563
100k/val/beffe676-8c0d1028;0.606966
100k/val/bf0038bc-5446bb48;0.95263076
100k/val/bf0038bc-5512f257;0.8892375
100k/val/bf02cf02-6168f0d6;0.6154203
100k/val/bf037fa1-01adcdac;0.6192688
100k/val/bf03e478-3ead0cb8;0.32209042
100k/val/bf03faea-d6b6f567;0.79328084
100k/val/bf041cc0-35f5357e;0.55463076
100k/val/bf04b038-341ec0e5;0.8593511
100k/val/bf052c3b-5c1b4e94;0.91128343
100k/val/bf052c3b-a0f32e60;0.573534
100k/val/bf054de4-025bb1c3;0.44459182
100k/val/bf05a6c1-e2ce238f;0.32272065
100k/val/bf05e3be-6a2103bc;0.6771285
100k/val/bf05e3be-96b558db;0.81350076
100k/val/bf0b285b-46b928cd;0.54911876
100k/val/bf0b285b-afa81125;0.945001
100k/val/bf0b4238-302c2ca1;0.31884268
100k/val/bf0e0d24-5b11b412;0.33333334
100k/val/bf0e0d24-ab9a3039;0.9548497
100k/val/bf0e0d24-b48c6201;0.61724186
100k/val/bf0e0d24-c2c09c60;0.89780205
100k/val/bf0eda09-d1773b85;0.82123494
100k/val/bf0fa6b5-1388ed76;0.65460646
100k/val/bf0fa6b5-d2d998ed;0.60487485
100k/val/bf0fd4de-7db956ab;0.46853453
100k/val/bf10e8c4-9122dd20;0.3831632
100k/val/bf12003f-2a0d3f5f;0.6711458
100k/val/bf144b6a-99b46408;0.4276136
100k/val/bf144b6a-c204b7ad;0.9604987
100k/val/bf15b5bf-01ddf8ac;0.7951058
100k/val/bf15b5bf-1416d166;0.9237477
100k/val/bf15c7b5-99d19019;0.594907
100k/val/bf165ce1-a936b909;0.3650633
100k/val/bf1787f3-3073f6c0;0.5290679
100k/val/bf183e49-9965b6a6;0.7521417
100k/val/bf183e49-ba9bf999;0.37870428
100k/val/bf196891-1bf4eedc;0.6101517
100k/val/bf1a30f8-29c812b9;0.7524051
100k/val/bf1a30f8-59a115d8;0.4620692
100k/val/bf1a30f8-9e0a449f;0.6347511
100k/val/bf1af4ce-dcf62242;0.5035541
100k/val/bf1af616-188d7e2a;0.5932221
100k/val/bf1af616-5a57545f;0.67594016
100k/val/bf1af616-e750e7dd;0.48045552
100k/val/bf1bae75-f13a1d02;0.88755506
100k/val/bf1e5669-0beb1b4a;0.50747705
100k/val/bf1e5669-69f07222;0.58928806
100k/val/bf1e5669-860f46d0;0.33333334
100k/val/bf1e5669-bbaafa89;0.89796084
100k/val/bf1e5669-e6da49f2;0.9142561
100k/val/bf1f4d74-22e5dedf;0.8536011
100k/val/bf1f6e6e-3e47c0f7;0.7398317
100k/val/bf1f6e6e-56f03a2b;0.3208033
100k/val/bf213ac1-1665b81a;0.9085874
100k/val/bf213ac1-62a8536b;0.87453973
100k/val/bf213ac1-760849cf;0.7271103
100k/val/bf214d1e-0e86ca1f;0.4860376
100k/val/bf214d1e-13344ae4;0.9353045
100k/val/bf214d1e-2c30bc7d;0.7635031
100k/val/bf234dae-307f8179;0.88482237
100k/val/bf234dae-5e550365;0.5240392
100k/val/bf234dae-f65aaae7;0.5202768
100k/val/bf24495d-0926df8b;0.78444195
100k/val/bf24495d-c9787981;0.90050435
100k/val/bf245ae0-5e89fbec;0.92665243
100k/val/bf245ae0-7630688e;0.60429454
100k/val/bf253792-58f60cfd;0.39847773
100k/val/bf253792-ee5c325c;0.684716
100k/val/bf261d80-f339c048;0.49553332
100k/val/bf293835-27fe9270;0.56848615
100k/val/bf29e65c-53d90f54;0.4619177
100k/val/bf2a6720-a23c2b5e;0.50431293
100k/val/bf2c174a-547a550a;0.45277846
100k/val/bf2cc385-11d88c56;0.87257403
100k/val/bf2e0bca-0e06c1e6;0.32922998
100k/val/bf2e0bca-37a0f62f;0.4136576
100k/val/bf2e0bca-9689bbb7;0.31950703
100k/val/bf2f4d22-2ce6a77f;0.7727561
100k/val/bf2fa820-e9e1f3a9;0.64799416
100k/val/bf2fa820-f92b9073;0.83535194
100k/val/bf2fac72-133aa7bd;0.4654363
100k/val/bf2fac72-c72dea3b;0.6067738
100k/val/bf31a320-4f8a93b3;0.8989079
100k/val/bf343a92-8db05f89;0.7351391
100k/val/bf35c34e-a6721934;0.42011875
100k/val/bf35cb3d-af58fa54;0.3492815
100k/val/bf383078-27a885cb;0.94266737
100k/val/bf3ce441-1f58c6c7;0.5833775
100k/val/bf3ce441-9a0953bb;0.40431616
100k/val/bf3d49bf-b543e245;0.67118907
100k/val/bf3f6680-1b77d211;0.7545778
100k/val/bf42f468-f2b3301f;0.8204724
100k/val/bf44f0b6-7e6ad409;0.50823426
100k/val/bf44f0b6-9339bf70;0.47752756
100k/val/bf44f0b6-9e06f79f;0.47783518
100k/val/bf44f0b6-b0ca7b49;0.9155235
100k/val/bf44f0b6-f574a2e3;0.60211277
100k/val/bf474631-7bf7833c;0.7893028
100k/val/bf474631-c3a76c7d;0.50084364
100k/val/bf476255-3d67b267;0.9564899
100k/val/bf4784eb-172d9e7a;0.89886045
100k/val/bf480c09-1ca4a92f;0.81483835
100k/val/bf482378-7f39ea1d;0.6095939
100k/val/bf482378-d236a3a7;0.5884673
100k/val/bf482378-efc17f31;0.9078027
100k/val/bf4906e0-73ed04de;0.6261563
100k/val/bf4af26f-12121f1d;0.47806978
100k/val/bf4af26f-3304199e;0.6329696
100k/val/bf4af26f-44beba25;0.9494382
100k/val/bf4b0c94-a416bc37;0.28772146
100k/val/bf527384-71f7e998;0.5815737
100k/val/bf527384-894c88c6;0.88673854
100k/val/bf538a51-8782f04d;0.5171534
100k/val/bf53cf41-5f1eb5f7;0.54498476
100k/val/bf54973d-ad129b06;0.82377434
100k/val/bf54973d-fa144605;0.4339742
100k/val/bf568d39-2bac1d09;0.5699107
100k/val/bf57ea07-3e2c4a5c;0.31804448
100k/val/bf585795-7312cfb9;0.8138951
100k/val/bf593f19-ebbb7e5d;0.6276905
100k/val/bf5ae456-be2897e1;0.73670197
100k/val/bf5b423c-955dc71e;0.33282048
100k/val/bf5b423c-eb2447d8;0.72563857
100k/val/bf5b7ee3-18a07bcb;0.5448384
100k/val/bf5b7ee3-c2fbdc46;0.7235863
100k/val/bf5c77a9-13452168;0.8499596
100k/val/bf5cbf56-68ea71b1;0.5928695
100k/val/bf5d49a3-e2779858;0.56484395
100k/val/bf5e662c-0c0afa60;0.29447672
100k/val/bf5e662c-dba716fd;0.31742042
100k/val/bf5ea8d2-108ab9c6;0.51392716
100k/val/bf5ea8d2-94c28266;0.6330469
100k/val/bf601884-354b9229;0.6105837
100k/val/bf601884-af1b43e3;0.5587014
100k/val/bf601f23-a680411c;0.4034955
100k/val/bf60c0eb-310cd7ca;0.5847293
100k/val/bf61730d-6e8eedcc;0.84228295
100k/val/bf61730d-ee3b8d16;0.37977523
100k/val/bf622d4e-cfdc02ae;0.7233724
100k/val/bf6250de-7cb7cbea;0.89086074
100k/val/bf62df05-4bf9402e;0.54070246
100k/val/bf62df05-874604fe;0.47379255
100k/val/bf62df05-98d03652;0.49782032
100k/val/bf62e180-b6240b12;0.46708477
100k/val/bf62fab5-912af759;0.45769215
100k/val/bf62fab5-bb2d9b65;0.604563
100k/val/bf6315ee-a77e1bb2;0.6438801
100k/val/bf6315ee-ab762696;0.55152047
100k/val/bf65bf11-942ce158;0.6002781
100k/val/bf668f9e-a12cb035;0.8041672
100k/val/bf66b0b2-63bcf4a9;0.50361025
100k/val/bf6711ef-76e408aa;0.94012797
